"SugarBase_ID","Glycan","Link","Species","Immunogenic"
"SBID11821","[Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)Glc(b1-4)[Gal(b1-5)Araf(a1-6)]Glc(b1-4)[Gal(b1-2)Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)Glc(b1-4)Glc","None","Tamarindus indica","Unknown"
"SBID11822","Glc(a1-2)Glc(a1-3)Glc(a1-2)Man(a1-2)Man(a1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID11823","Neu(a2-3)[GalNAc(b1-4)Gal(b1-4)]GalNAc(b1-3)Gal(b1-3)GalNAc","None","","Unknown"
"SBID11824","Gal(b1-3)Man(a1-2)Man(1-2)Man-ol","None","Histophilus somni","Unknown"
"SBID11825","Glc(a1-1)[RhaOMe(a1-2)L-Aco(a1-3)Rha(a1-3)Glc(b1-3)Glc(b1-3)Rha(a1-3)]GlcOMe","None","","Unknown"
"SBID11826","GlcOMeA(b1-4)[D-6dTalOMe(a1-3)]Fuc(a1-3)Man(a1-3)QuiNAc(b1-4)Kdo(a2-6)Gal(a1-6)[GalA(a1-4)]Man(a1-5)[GalA(a1-4)[GalA(a1-5)]Kdo(a2-4)]Kdo","None","Rhizobium etli","Unknown"
"SBID11827","Kdo(a2-4)[LDManHep(a1-4)Kdo(a2-6)GlcN(a1-4)GlcA(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)]Kdo(a2-6)GlcOPN(b1-6)GlcN","None","","Unknown"
"SBID11828","NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","None","","Unknown"
"SBID11829","GalALys(a1-4)GalNAc(a1-3)GlcNAc(a1-3)GalALys","None","Providencia rustigianii","Unknown"
"SBID11830","NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID11831","Rha(a1-2)[GalNAc(a1-3)]D-Rha(b1-4)Glc(b1-6)Galf(b1-6)GalNAc(b1-3)Gal","None","","Unknown"
"SBID11832","Glc(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)[Rha(a1-5)]Kdo(a2-4)]Kdo","None","Escherichia coli","Unknown"
"SBID11833","Araf(a1-3)Xyl(b1-4)[Araf(a1-2)][Araf(a1-3)]Xyl(b1-4)Xyl(b1-4)Xyl","None","Triticum aestivum","Unknown"
"SBID11834","GalOS(b1-4)[Fuc(a1-3)]Glc","None","","Unknown"
"SBID11835","Man(a1-3)[Man(a1-6)]Man(b1-4)GlcN(b1-4)GlcN","None","","Unknown"
"SBID11836","GlcOMe(b1-2)[GalOMe(b1-3)]GlcOMe","None","Pittosporum undulatum","Unknown"
"SBID11837","DDManHepOBut(a1-3)ManNAc(b1-4)[Fuc(a1-2)]QuiNAc(b1-3)D-FucNAcN(a1-2)DDManHepOBut","None","Bacteroides fragilis","Unknown"
"SBID11838","Glc(b1-2)[Rha(a1-2)Glc(b1-3)]D-Fuc","None","","Unknown"
"SBID11839","[Glc(a1-4)]GlcNAc(b1-2)Rha(a1-2)Rha(a1-3)RhaOAc(a1-3)GlcNAc","None","Shigella flexneri","Unknown"
"SBID11840","a-Tri-ol(1-6)Galf(b1-3)a-Tri-ol","None","","Unknown"
"SBID11841","Glc(a1-6)Glc(a1-6)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc","None","","Unknown"
"SBID11842","Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)]Man","None","","Unknown"
"SBID11843","Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-4)Glc(a1-4)Glc","None","","Unknown"
"SBID11844","Rha(a1-4)GlcA(a1-2)Man(a1-2)Man-ol","None","Sporothrix schenckii","Unknown"
"SBID11845","GlcN(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-3)a-Tri-ol","None","","Unknown"
"SBID11846","[Glc(a1-3)][Glc(a1-4)]RibOP-ol(1-5)RibOP-ol","None","Lactobacillus plantarum","Unknown"
"SBID11847","LDManHep(a1-2)LDManHep(a1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)DDManHep(a1-6)Glc(b1-4)]LDManHep(a1-5)KdoOP","None","","Unknown"
"SBID11848","6dTal(a1-2)6dTal(a1-3)6dTal","None","Aggregatibacter actinomycetemcomitans, Agrobacterium rubi","Unknown"
"SBID11849","Gal(b1-4)Gal(b1-6)[Gal(a1-2)]Glc(a1-3)Man(a1-3)Gal","None","Pseudomonas sp","Unknown"
"SBID11850","GalOS(b1-4)GlcNAc(b1-2)[GalOS(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID11851","Fuc(a1-3)[Fuc(a1-6)]GlcNAc","N","Androctonus australis hector","Unknown"
"SBID11852","[Gal(b1-6)]Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal","None","Senegalia senegal","Unknown"
"SBID11853","Man(a1-2)[Rha(a1-6)]Glc","None","","Unknown"
"SBID11854","Kdo(a2-4)Kdo(a2-4)[Glc(a1-2)Gal(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)LDManHep(a1-5)]Kdo","None","","Unknown"
"SBID11855","Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)]Gal(b1-4)Glc","None","","Unknown"
"SBID11856","Man(a1-3)Man(a1-3)Glc(b1-4)ManOP(a1-5)Kdo(a2-6)GlcOPN(b1-6)GlcOPN","None","Xanthomonas campestris, Xanthomonas oryzae","Unknown"
"SBID11857","GlcOS(b1-4)IdoOSA(a1-3)GlcOS(b1-4)IdoOSA","None","","Unknown"
"SBID11858","Glc(b1-3)D-6dTalOAc(a1-3)Fuc(a1-4)Glc","None","Rhizobium tropici","Unknown"
"SBID11859","Gal(b1-4)[Fuc(a1-3)]Glc(b1-3)Gal","None","","Unknown"
"SBID11861","Glc(a1-4)GlcA(b1-2)GlcA","None","","Unknown"
"SBID11862","Ole(b1-4)Ole(b1-4)DigOMe(b1-4)DigOMe","None","","Unknown"
"SBID11863","GlcNAc(b1-2)Man(a1-6)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","N","Gallus gallus","Unknown"
"SBID11864","Man(a1-2)Man(a1-6)Gal(b1-4)Man(a1-6)Gal(b1-4)Man(a1-6)Gal(b1-4)Man","None","","Unknown"
"SBID11865","[6dTalOAc(a1-3)]Man(a1-3)6dTalOAc(a1-3)GalNAc(b1-4)Man","None","Aeromonas hydrophila","Yes"
"SBID11866","Glc(b1-4)[Glc(b1-4)Glc(b1-4)GlcA(a1-3)Fuc(a1-3)]Glc(b1-4)GlcA(a1-3)FucOAc","None","","Unknown"
"SBID11867","Rha(a1-3)Rha(a1-2)Ribf(b1-3)Rha","None","Citrobacter freundii","Unknown"
"SBID11868","Glc(a1-4)[Glc(a1-6)]Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc","None","","Unknown"
"SBID11870","NeuNGc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID11871","NeuNGc(a2-8)NeuNGc(a2-8)NeuNGc(a2-8)NeuNGc(a2-8)NeuNGc(a2-6)[Fuc(a1-3)GalNAc(b1-3)Gal(b1-4)Gal(b1-3)]GalNAc","O","Oncorhynchus keta","Unknown"
"SBID11872","Gal(b1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc","None","","Unknown"
"SBID11873","NeuNAc(a2-8)NeuNAc(a2-3)[NeuNAc(a2-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc","None","","Unknown"
"SBID11874","NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[NeuNGc(a2-6)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","None","","Unknown"
"SBID11875","Man(a1-3)Glc(b1-4)[Gal(a1-3)]Man(a1-3)Man","None","Paraburkholderia rhizoxinica","Unknown"
"SBID11876","Rha(a1-3)GalNAc(a1-3)GalNAc(b1-4)Rha","None","Burkholderia cenocepacia, Burkholderia cepacia, Burkholderia vietnamiensis","Yes"
"SBID11877","Fuc(a1-2)[Gal(a1-4)]Gal(b1-3)GalNAc","O","Xenopus laevis","Unknown"
"SBID11878","Glc(a1-6)Glc(b1-3)[Glc(b1-2)Rha(a1-6)Glc(a1-4)]GalN(a1-3)LDManHep(a1-3)LDManHepOP(a1-5)Kdo","None","","Unknown"
"SBID11879","Man(a1-3)Man(b1-4)Man(a1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID11880","Fruf(b2-6)Fruf(b2-6)[Fruf(b1-2)]Fruf(b1-2)Glc","None","Bromus tectorum","Unknown"
"SBID11881","Glc(b1-2)LDManHepOPEtn(a1-2)[Gal(b1-4)Glc(b1-4)Glc(a1-3)]LDManHepOPEtn(a1-3)[Gal(b1-4)Glc(b1-4)]LDManHep(a1-5)KdoOPPEtn","None","","Unknown"
"SBID11882","GalAN(a1-6)[GlcN(a1-4)]Glc(b1-3)GlcA(b1-2)[GlcN(a1-7)]LDManHep(a1-5)Kdo","None","Bordetella pertussis","Unknown"
"SBID11883","Man(b1-4)Man(b1-4)Man(a1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID11884","Gal(b1-4)Glc(a1-4)GalNAc(a1-3)GalNAc(b1-4)Gal","None","Edwardsiella ictaluri","Yes"
"SBID11885","GulNAcA(b1-6)Glc(a1-4)GulNAcA(a1-4)GulNAcA","None","Halomonas magadiensis","Unknown"
"SBID11886","Gal(a1-6)Gal(a1-3)GalOPGro(a1-6)Gal","None","Lactococcus garvieae","Unknown"
"SBID11887","Gal(b1-4)GlcNAc(b1-3)[GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GalNAc","None","","Unknown"
"SBID11889","Gal(b1-3)[Gal(b1-4)[D-Fuc(a1-3)]GlcNAc(b1-6)]Gal(b1-3)GalNAc","None","","Unknown"
"SBID11890","Glc(a1-4)Gal(a1-6)Glc(a1-4)GlcA","None","Sphingomonas adhaesiva","Unknown"
"SBID11891","Glc(a1-6)[Glc(a1-2)]Glc(a1-6)Glc","None","Bifidobacterium bifidum","Unknown"
"SBID11892","GalNAc(b1-4)GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID11893","AraN(a1-4)GlcN(b1-6)GlcN","None","","Unknown"
"SBID11894","Gal(a1-2)Gal(a1-2)Glc(a1-3)Glc","None","Escherichia coli, Shigella flexneri","Unknown"
"SBID11895","Man(a1-4)[Gal(b1-6)]Gal","None","","Unknown"
"SBID11896","Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]Gal","None","","Unknown"
"SBID11897","GalNAc(a1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc","None","","Yes"
"SBID11898","GlcOSOMe(a1-4)GlcOSOMeA(b1-4)GlcOS(a1-4)IdoOSOMeA(a1-4)GlcOS","None","","Unknown"
"SBID11899","Glc(a1-3)[GlcNAc(a1-2)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)Kdo","None","Neisseria gonorrhoeae","Unknown"
"SBID11900","Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)Gal","None","","Unknown"
"SBID11901","NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAcOS(b1-6)]GalNAc","None","","Unknown"
"SBID11903","Kdo(a2-4)[LDManHep(a1-4)Kdo(a2-6)GlcN(a1-4)GlcN(a1-4)GalA(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)[GalA(b1-6)Glc(b1-4)]LDManHep(a1-5)]Kdo","None","","Unknown"
"SBID11904","GlcA(b1-2)[GlcA(b1-2)Man(b1-4)]Man(a1-4)GlcA","None","","Unknown"
"SBID11905","NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","N","Bos taurus","Unknown"
"SBID11906","Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID11907","Gal(a1-6)Gal(b1-6)Gal","None","Mucor hiemalis","Unknown"
"SBID11908","Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Man(a1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","N","Naja kaouthia","Unknown"
"SBID11909","Rha(a1-2)Rha(a1-2)Rha(a1-3)GlcNAc(a1-2)Rha","None","Serratia marcescens","Unknown"
"SBID11910","GalOP(b1-3)Glc(b1-3)Glc(b1-3)GalOP(b1-4)Man","None","Leishmania mexicana","Unknown"
"SBID11911","Gal(b1-3)[Glc(b1-4)]GalNAc(a1-4)QuiNAc(a1-3)Rha(a1-4)Gal","None","Salmonella dakar","Unknown"
"SBID11913","Kdo(a2-5)Kdo(a2-4)[GlcNAc(a1-7)LDManHep(a1-6)Glc(a1-2)Glc(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)LDManHep(a1-5)]Kdo","None","","Unknown"
"SBID11914","Gal(b1-2)[Ara(a1-3)]Glc","None","","Unknown"
"SBID11915","Gal(b1-3)GalNAc(a1-4)Gal(b1-3)GalNAc(a1-4)Gal(b1-3)Gal","None","","Unknown"
"SBID11916","Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","None","","Unknown"
"SBID11917","Gal(b1-3)[NeuNGc(a2-8)NeuNGc(a2-6)]GalNAc","None","","Unknown"
"SBID11918","GlcNAc(b1-4)Man(a1-3)[GlcNAc(b1-4)]Man","None","","Unknown"
"SBID11919","Glc(a1-2)Glc(b1-3)GlcNAc(b1-3)[Rha(b1-4)]GlcNAc","None","","Unknown"
"SBID11920","3,6-Anhydro-L-Gal(a1-3)Gal(b1-4)3,6-Anhydro-L-Gal(a1-3)GalOMe","None","","Unknown"
"SBID11921","Glc(b1-3)Glc(b1-3)[Glc(b1-6)Glc(b1-6)Glc(b1-6)]Glc(b1-3)Glc(b1-3)[Glc(b1-6)Glc(b1-6)Glc(b1-6)]Glc(b1-3)Glc(b1-3)[Glc(b1-6)Glc(b1-6)Glc(b1-6)]Glc(b1-3)Glc","None","Grifola frondosa","Unknown"
"SBID11922","Gal(b1-3)Gal(b1-6)Gal(b1-4)Glc","None","","Unknown"
"SBID11923","ManNAcA(b1-4)GlcNAc(a1-3)D-FucNAc(a1-4)ManNAcA","None","Escherichia coli","Unknown"
"SBID11924","Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[Kdn(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","None","","Unknown"
"SBID11925","[Fuc(a1-2)]Gal(a1-3)Gal(b1-3)GalNAc(b1-3)Gal","None","Azospirillum brasilense","Unknown"
"SBID11926","GlcOSNMeOCm(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)[FucOMeOVac(a1-6)]GlcNAc","None","Sinorhizobium sp","Unknown"
"SBID11927","Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GalNAc","None","","Unknown"
"SBID11928","GalOS(b1-6)Man(a1-2)GlcGro","None","Halobacterium salinarum , Halorubrum saccharovorum, Halorubrum saccharovorum ","Unknown"
"SBID11929","Gal(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GalNAc","None","","Unknown"
"SBID11930","GalOMe(b1-2)[XylOMe(b1-3)]GlcOMeA","None","Quillaja saponaria","Unknown"
"SBID11931","Glc(b1-6)[Fuc(a1-4)]Glc","None","","Unknown"
"SBID11932","Fruf(b1-2)Fruf(b1-2)Fruf(b1-2)[Fruf(b2-6)]Fruf(b1-2)Glc","None","Bromus tectorum","Unknown"
"SBID11933","GalOMe(b1-3)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)[ManOMe(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc","N","Lymnaea stagnalis","Unknown"
"SBID11934","NeuNGc(a2-3)[GlcNAc(a1-4)Gal(b1-4)]Gal(b1-3)[GlcNAc(b1-3)[Fuc(a1-4)]GlcNAc(b1-6)]GalNAc","None","","Unknown"
"SBID11935","NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","None","","Unknown"
"SBID11936","Gal(b1-4)[Gal(b1-2)Gal(b1-2)Gal(b1-6)]GlcNAc","None","","Unknown"
"SBID11937","Fuc(a1-2)Gal(b1-3)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)]GalNAc","None","","Unknown"
"SBID11938","[Glc(a1-6)Glc(a1-6)Glc(a1-3)]Glc(a1-6)Glc","None","Panax ginseng","Unknown"
"SBID11939","GlcNAc(a1-3)Rha(a1-3)Rha(a1-2)Gal(a1-3)GlcNAc(a1-3)Rha","None","Shigella dysenteriae","Unknown"
"SBID11940","Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","None","","Unknown"
"SBID11941","NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc","None","","Unknown"
"SBID11942","[D-Ara(b1-2)Gal(b1-3)Gal(b1-3)]Gal(b1-4)ManOP(a1-6)Gal","None","Leishmania major","Unknown"
"SBID11943","Abe(a1-3)[D-Fuc(b1-2)]Man","None","","Unknown"
"SBID11944","GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)[NeuNAc(a2-6)]GalNAc","None","","Unknown"
"SBID11945","GlcOSOMeA(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc","None","","Unknown"
"SBID11946","NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","None","","Unknown"
"SBID11947","GalOS(b1-3)[Fuc(a1-2)][GlcNAc(b1-6)]Gal(b1-3)GalNAc","O","Rana arvalis","Unknown"
"SBID11948","NeuNAc(a2-3)Gal(a1-4)GlcNAc(b1-3)Gal","None","","Unknown"
"SBID11949","NeuNAc(a2-3)Gal(b1-4)GlcOAc(b1-2)LDManHepOAc(a1-2)LDManHepOPEtn(a1-3)[GlcOAc(b1-4)]LDManHep(a1-5)KdoOPPEtn","None","Haemophilus influenzae","Unknown"
"SBID11950","Ara(a1-3)[Glc(b1-4)]GlcA","None","Guaiacum officinale","Unknown"
"SBID11951","Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)Man","None","Candida albicans, Candida stellatoidea, Candida tropicalis, Cyberlindnera jadinii, Leishmania mexicana, Monilinia albicans, Monilinia stellatoidea, Neurospora crassa","Unknown"
"SBID11952","Glc(b1-4)Glc(b1-4)L-DigOMe(a1-4)L-DigOMe(a1-4)L-DigOMe","None","Cynanchum africanum","Unknown"
"SBID11953","GlcOAc(b1-2)GlcOOle(b1-4)GlcOAc","None","Moesziomyces antarcticus, Starmerella bombicola","Unknown"
"SBID11954","NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal","None","","Yes"
"SBID11955","GlcNAc(b1-4)GalNAc(b1-3)Gal(a1-3)1dEry-ol","None","Edwardsiella tarda, Escherichia coli","Unknown"
"SBID11956","Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc","None","","Unknown"
"SBID11957","GalNAc(a1-3)HepOP(a1-3)HepOP(a1-5)Kdo","None","","Unknown"
"SBID11958","Glc(a1-2)Man(a1-2)Man(a1-6)Man(a1-4)GlcNAc","None","","Unknown"
"SBID11959","RhaOAc(a1-3)RhaOAc(a1-3)QuiNAcOAc(b1-4)[GlcNAc(a1-6)]GlcNAcOAc(b1-4)Man(a1-5)[Man(a1-8)Kdo(a2-4)]Kdo","None","Legionella pneumophila","Unknown"
"SBID11960","NeuNAc(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID11961","GlcNAc(b1-4)Gal(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]GalNAc","None","","Unknown"
"SBID11962","Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","N","Saccharomyces cerevisiae","Unknown"
"SBID11963","Gal(b1-3)GalNAc(a1-3)GalNAc(b1-3)[Rha(a1-2)][LDManHep(a1-7)LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)Kdo(a2-4)Kdo","None","Burkholderia vietnamiensis","Yes"
"SBID11964","Gal(b1-2)Gal(b1-6)[Gal(b1-3)]GlcNAc","O","Trypanosoma cruzi","Unknown"
"SBID11965","Rha(a1-2)[Xyl(b1-2)[Xyl(b1-3)]Glc(b1-4)]Gal","None","","Unknown"
"SBID11966","Glc(a1-2)[Glc(a1-2)[Glc(a1-2)Galf(b1-6)]Galf(b1-6)]Galf(b1-6)Gal","None","","Unknown"
"SBID11967","NeuNAc(a2-3)[Gal(b1-4)GlcNAc(b1-4)]Gal(b1-4)Glc","None","","Unknown"
"SBID11968","Araf(a1-3)Gal(b1-4)Rha-ol","None","Acer pseudoplatanus","Unknown"
"SBID11969","Glc(b1-2)Gal(b1-4)Gal(a1-3)Gal(b1-4)Glc","None","Lactobacillus kefiranofaciens","Unknown"
"SBID11970","Galf(b1-5)Galf(b1-3)Galf(b1-5)Galf","None","Rhodococcus hoagii, Rhodococcus rhodochrous","Unknown"
"SBID11971","GlcOPGro(b1-4)[Glc(a1-6)Gal(a1-3)]FucNAc(a1-3)[Glc(a1-4)]GlcNAc(b1-2)GlcOPGro","None","Yersinia kristensenii","Unknown"
"SBID11972","Glc(b1-4)Man(b1-4)Man","None","Amorphophallus konjac, Arum maculatum, Arum orientale, Bletilla striata, Narcissus tazetta, Nyctanthes arbortristis","Unknown"
"SBID11973","GalOAc(a1-3)GalOAc(b1-4)GlcNAcOAc(b1-3)[GalOAc(a1-3)GalOAc(b1-4)GlcNAcOAc(b1-6)]GalOAc(b1-4)GlcNAcOAc(b1-3)GalOAc(b1-4)GlcOAc","None","","Unknown"
"SBID11974","Xyl(b1-2)Glc(b1-4)Gal","None","Solanum lyratum","Unknown"
"SBID11975","NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc","None","","Unknown"
"SBID11976","Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","None","","Unknown"
"SBID11977","Glc(b1-4)DigOMe(b1-4)DigOMe(b1-4)D-6dAraHexOMe(b1-4)D-6dAraHexOMe(b1-4)DigOMe(b1-4)DigOMe","None","Cynanchum caudatum","Unknown"
"SBID11978","QuiNBut(b1-6)[Glc(a1-4)]Glc(a1-4)GlcA(b1-3)GlcNAc(b1-2)QuiNBut","None","Hafnia alvei","Unknown"
"SBID11979","GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc","None","","Unknown"
"SBID11980","GlcNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-3)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc","None","","Unknown"
"SBID11981","[Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc","None","Aureobasidium pullulans","Unknown"
